"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","8165","77.05","69.146","99.8","61.741","45.89721","100","100","59.91991","69.146","6.4","6.57","2.66",""
"AXN.AX","ALLI NCKL FPO [AXN]","507448","-21.4","62.095","70.048","83.04","33.19729","93.68932","98.63527","54.95562","62.095","0.038","0.04","5.26",""
"FPR.AX","FleetPartners Group Limited","4561","84.25","59.908","72.2923","59.314","48.11628","50","2.27805","50.83231","59.908","2.85","3.06","7.37",""
"RG8.AX","REGALASIAN FPO [RG8]","8640","37.85","59.541","77.9405","57.51","43.17221","96.867055","99.6566","58.89085","59.541","2.28","2.28","0",""
"USL.AX","UNICOSILVE FPO [USL]","22348","-48","59.419","88.2088","51.164","38.88443","100","100","57.03635","59.419","0.31","0.255","-17.74",""
"AGX1.AX","AT GBL SHR TMF UNITS","7381","31.7","59.031","81.3122","46.326","49.45608","100","100","56.17733","59.031","6.12","6.25","2.12",""
"EINC.AX","BETAMCEINC TMF UNITS","16444","48.4","58.454","73.4367","49.974","51.95124","50","62.80075","62.83346","58.454","8.73","8.82","1.03",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","27275","17.9","58.215","70.5163","56.317","47.81276","56.73278","83.24745","61.95236","58.215","4.92","5.01","1.83",""
"GCM.AX","GREENCRIT FPO [GCM]","14252","-1258.35","58.051","82.7588","69.412","21.98207","98.190185","93.32583","86.48212","58.051","0.008","0.008","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","0","100","57.119","73.9216","76.102","21.3325","34.30497","32.17409","54.85142","57.119","0.001","0.002","100",""
"VTM.AX","VICTORY FPO [VTM]","7812","-118.05","55.99","80.4169","44.763","42.78886","34.32543","40.80924","56.10949","55.99","0.425","0.37","-12.94",""
"HYT.AX","HYTERRA FPO [HYT]","846623","24.2","55.901","85.6661","47.817","34.21871","69.42338","98.36608","57.97721","55.901","0.046","0.043","-6.52",""
"RINC.AX","BETAMCRINC TMF UNITS","591926","38.35","55.835","72.2739","46.927","48.30278","50","93.32007","55.67474","55.835","8.82","8.8","-0.23",""
"HLI.AX","HELIA GRP FPO [HLI]","47497","36.7","55.628","73.11","43.292","50.48337","98.711795","99.4951","66.31471","55.628","4.22","4.39","4.03",""
"PVT.AX","PVTMETALS FPO [PVT]","4453405","100","55.45","67.4082","66.741","32.19965","27.287315","0.01675","74.20611","55.45","0.009","0.011","22.22",""
"M4M.AX","MACRO FPO [M4M]","323171","-39.35","55.331","85.3144","52.4","28.27871","5.90367","0.48917","40.26499","55.331","0.009","0.009","0",""
"MOM.AX","MOABMIN FPO [MOM]","43182","45.25","53.07","71.6021","70.149","17.45911","18.609845","18.14271","59.04656","53.07","0.004","0.004","0",""
"CZR.AX","COZIRONRES FPO [CZR]","42201","12.55","52.705","74.4501","49.002","34.66332","50","30.98359","35.89655","52.705","0.235","0.225","-4.26",""
"ADG.AX","ADL GOLD FPO [ADG]","10986","-27.75","52.055","71.3783","64.165","20.62231","42.09339","63.0792","41.13544","52.055","0.005","0.004","-20",""
"ETR.AX","","135985","50","51.15","65.0396","62.525","25.88622","50","0","32.5","51.15","0.007","0.007","0",""
"RGN.AX","REGION GP STAPLED [RGN]","2309","40","49.973","61.9226","45.463","42.53264","50","37.3588","51.87665","49.973","2.2","2.16","-1.82",""
"KYP.AX","KINATICO FPO [KYP]","7140","62.55","49.894","72.2943","47.879","29.50903","90.423475","100","69.07893","49.894","0.125","0.115","-8",""
"LLI.AX","LOYALLITH FPO [LLI]","27103","100","49.622","59.1709","52.177","37.5178","72.071945","77.94136","59.48657","49.622","0.11","0.115","4.55",""
"SVR.AX","Solvar Limited","40817","47.1","49.118","68.9104","30.811","47.63242","50","98.6327","64.46627","49.118","1.28","1.26","-1.56",""
"TVN.AX","TIVAN LTD FPO [TVN]","607264","100","47.898","65.1721","43.291","35.2303","58.46079","39.29613","36.61512","47.898","0.049","0.055","12.24",""
"PEL.AX","","6354745","50","47.872","77.1009","63.372","3.14172","16.666665","0","32.5","47.872","0.01","0.01","0",""
"EMMG.AX","BETAMCEMMG TMF UNITS","77667","7.55","47.536","80.9358","13.388","48.2848","100","100","13.80523","47.536","6.37","6.5","2.04",""
"UNT.AX","UNITH FPO [UNT]","337784","47.2","47.027","63.7533","50.173","27.15356","31.11908","3.58316","47.47618","47.027","0.013","0.0135","3.85",""
"ETM.AX","ETRANSMIN FPO [ETM]","33258","29.9","46.487","61.4183","46.242","31.80079","74.05537","63.09904","47.42259","46.487","0.023","0.023","0",""
"NXD.AX","NEXTEDLIM FPO [NXD]","26621","-20.9","42.294","45.9564","48.446","32.48044","36.75839","11.69125","41.27784","42.294","0.125","0.11","-12",""
"BM8.AX","BATTERYAGE FPO [BM8]","264152","23.15","42.041","59.2363","34.632","32.25451","15.27946","0.24755","26.27095","42.041","0.1","0.099","-1",""
"YAR.AX","YARIMINERA FPO [YAR]","72201","-34.05","38.492","65.4892","29.552","20.43525","88.40399","61.88156","37.62701","38.492","0.004","0.003","-25",""
"FBM.AX","FUTURE BAT FPO [FBM]","695","-119.1","38.058","52.9709","29.848","31.35441","37.606335","4.94591","33.65402","38.058","0.023","0.019","-17.39",""
