"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","8354","84.85","69.32","99.8","61.725","46.43385","100","100","59.83719","69.32","6.29","6.39","1.59",""
"USL.AX","UNICOSILVE FPO [USL]","485356","66.7","62.906","95.0153","54.797","38.90638","100","100","62.12612","62.906","0.33","0.31","-6.06",""
"AXN.AX","ALLI NCKL FPO [AXN]","4342","23.5","61.517","68.7288","82.927","32.89567","100","99.93741","55.32082","61.517","0.04","0.038","-5",""
"RG8.AX","REGALASIAN FPO [RG8]","8670","54.45","59.536","77.8963","57.692","43.01946","83.25063","92.70633","56.415","59.536","2.21","2.28","3.17",""
"FPR.AX","FleetPartners Group Limited","22241","78","58.536","68.9936","59.188","47.42547","50","1.48661","49.34557","58.536","3.14","2.9","-7.64",""
"GCM.AX","GREENCRIT FPO [GCM]","6718","-955.1","58.479","83.0228","71.204","21.20907","75.1393","83.01663","77.01621","58.479","0.0025","0.008","220",""
"VTM.AX","VICTORY FPO [VTM]","25869","-50.35","58.479","84.8789","47.926","42.63218","64.21123","58.92838","56.57411","58.479","0.35","0.42","20",""
"AGX1.AX","AT GBL SHR TMF UNITS","29488","37.5","57.672","79.3316","44.479","49.20663","100","100","57.74503","57.672","6.14","6.14","0",""
"EINC.AX","BETAMCEINC TMF UNITS","15828","44.3","57.186","70.647","50","50.91006","50","87.55006","61.14801","57.186","8.82","8.66","-1.81",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","0","27.6","57.089","68.0508","55.72","47.49643","86.314285","92.84611","59.3587","57.089","4.95","4.91","-0.81",""
"HYT.AX","HYTERRA FPO [HYT]","5457","-22.55","56.33","86.9608","48.026","34.00335","93.939895","100","59.25623","56.33","0.044","0.046","4.55",""
"RINC.AX","BETAMCRINC TMF UNITS","791131","36","56.187","74.0098","46.566","47.98461","63.20291","99.54651","57.00614","56.187","9.1","8.88","-2.42",""
"PVT.AX","PVTMETALS FPO [PVT]","662782","-37.3","55.214","62.5258","71.509","31.60572","34.793975","0","74.58072","55.214","0.008","0.008","0",""
"M4M.AX","MACRO FPO [M4M]","36913","-15.75","54.795","83.7396","52.774","27.87167","4.789935","0.55678","45.34789","54.795","0.01","0.008","-20",""
"HLI.AX","HELIA GRP FPO [HLI]","4338054","76.45","54.704","71.6164","42.675","49.81917","95.930335","99.40166","61.04366","54.704","4.19","4.19","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","410313","-12.4","54.039","68.8976","72.656","20.56419","51.728755","47.55571","51.30724","54.039","0.0017","0.001","-41.18",""
"MOM.AX","MOABMIN FPO [MOM]","42907","51.05","53.249","71.6489","70.063","18.03544","25.16951","21.36034","60.61793","53.249","0.004","0.004","0",""
"CZR.AX","COZIRONRES FPO [CZR]","43516","44.55","53.044","75.1168","49.07","34.94641","51.903245","42.0733","36.88786","53.044","0.235","0.23","-2.13",""
"ADG.AX","ADL GOLD FPO [ADG]","14324","-77.75","52.813","73.4831","64.011","20.94489","51.883395","53.30778","49.97875","52.813","0.005","0.005","0",""
"KYP.AX","KINATICO FPO [KYP]","155064","44","52.558","77.5205","49.943","30.21048","81.753995","100","72.70256","52.558","0.13","0.13","0",""
"ETR.AX","","1679","50","51.086","65.003","62.245","26.00854","50","0","32.5","51.086","0.007","0.007","0",""
"RGN.AX","REGION GP STAPLED [RGN]","7265","37.2","50.326","62.6007","46.259","42.11875","50","76.38125","53.1094","50.326","2.27","2.18","-3.96",""
"SVR.AX","Solvar Limited","26956","61.6","49.007","68.8613","30.387","47.77334","50.80669","100","64.69195","49.007","1.33","1.265","-4.89",""
"LLI.AX","LOYALLITH FPO [LLI]","36378","100","48.955","57.2068","52.417","37.24032","75.657375","92.53625","56.60963","48.955","0.135","0.105","-22.22",""
"PEL.AX","","584984","50","48.024","77.4128","63.433","3.2249","16.666665","0","32.5","48.024","0.01","0.01","0",""
"EMMG.AX","BETAMCEMMG TMF UNITS","6274986","18.95","47.367","79.7327","13.477","48.88987","100","99.90582","13.34784","47.367","6.51","6.44","-1.08",""
"UNT.AX","UNITH FPO [UNT]","72548","6.7","46.658","62.7495","50.345","26.87823","50","21.93094","47.78136","46.658","0.015","0.013","-13.33",""
"ETM.AX","ETRANSMIN FPO [ETM]","380698","23.2","46.483","61.3342","46.029","32.08624","75.256325","78.00397","45.65759","46.483","0.021","0.023","9.52",""
"TVN.AX","TIVAN LTD FPO [TVN]","37682","28.35","46.206","60.7798","42.712","35.12503","52.047055","15.10651","31.42454","46.206","0.049","0.049","0",""
"NXD.AX","NEXTEDLIM FPO [NXD]","30892","-12.6","43.155","47.9707","48.649","32.8452","36.506225","8.56516","42.86084","43.155","0.135","0.125","-7.41",""
"BM8.AX","BATTERYAGE FPO [BM8]","235198","-84.4","42.239","59.3231","34.845","32.54819","23.56379","0.27188","37.78357","42.239","0.1","0.1","0",""
"YAR.AX","YARIMINERA FPO [YAR]","59629","100","39.318","67.5204","29.69","20.74486","77.43142","55.14701","53.74001","39.318","0.003","0.004","33.33",""
"FBM.AX","FUTURE BAT FPO [FBM]","692","-52.35","38.936","52.9926","32.169","31.64574","47.696275","4.06484","41.88785","38.936","0.019","0.019","0",""
