"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","10955","100","68.935","99.8","60.674","46.33078","39.82783","16.33821","58.24368","68.935","4.43","3.88","-12.42",""
"M4M.AX","MACRO FPO [M4M]","459357","32.95","61.462","95.6717","60.112","28.6035","15.38144","0","63.74769","61.462","0.028","0.019","-32.14",""
"FPR.AX","FleetPartners Group Limited","3030","60.5","60.721","73.1778","59.851","49.13328","0","0","51.47612","60.721","3.23","3.01","-6.81",""
"AXN.AX","ALLI NCKL FPO [AXN]","8144","7.65","59.693","63.8104","82.007","33.26144","30.16634","0","64.73526","59.693","0.034","0.031","-8.82",""
"VTM.AX","VICTORY FPO [VTM]","41500","89.85","58.425","84.2058","49.354","41.71569","50","100","56.45964","58.425","0.37","0.38","2.7",""
"EINC.AX","BETAMCEINC TMF UNITS","6889","36.45","58.338","75.4397","49.07","50.50378","100","94.87726","59.67795","58.338","8.87","8.87","0",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","46143","47.45","56.452","69.0259","54.067","46.26361","53.202095","54.57381","51.92312","56.452","4.87","4.93","1.23",""
"RG8.AX","REGALASIAN FPO [RG8]","2970969","35.55","56.379","66.7247","61.117","41.29561","18.92929","0.83895","62.43409","56.379","2.05","2.02","-1.46",""
"RINC.AX","BETAMCRINC TMF UNITS","13600","23.6","56.29","73.6128","47.457","47.80081","100","99.50402","45.69594","56.29","8.81","8.84","0.34",""
"USL.AX","UNICOSILVE FPO [USL]","0","100","55.857","78.5708","52.21","36.79121","72.346535","75.4771","37.30192","55.857","0.175","0.165","-5.71",""
"AGX1.AX","AT GBL SHR TMF UNITS","13382","41.25","55.672","72.3498","46.541","48.12472","47.16422","0.43194","60.04643","55.672","5.73","5.72","-0.17",""
"HLI.AX","HELIA GRP FPO [HLI]","641921","74.15","54.416","70.4434","42.65","50.15521","64.615405","37.68105","55.08767","54.416","4.09","3.95","-3.42",""
"MOM.AX","MOABMIN FPO [MOM]","849933","100","54.147","72.0508","72.243","18.14752","59.51545","50.40176","59.1447","54.147","0.005","0.005","0",""
"HYT.AX","HYTERRA FPO [HYT]","6390","3.05","54.043","84.0522","46.865","31.21218","50","41.15296","60.09363","54.043","0.044","0.039","-11.36",""
"ADG.AX","ADL GOLD FPO [ADG]","2865636","14.15","53.466","72.7243","67.484","20.18922","47.774195","0.90728","70.65421","53.466","0.005","0.0045","-10",""
"CZR.AX","COZIRONRES FPO [CZR]","288962","41.4","53.116","78.5714","47.295","33.48309","0","5.10354","41.2","53.116","0.245","0.24","-2.04",""
"PVT.AX","PVTMETALS FPO [PVT]","56436","-87.85","51.89","67.3881","55.579","32.70229","1.474905","0.6962","56.43842","51.89","0.012","0.013","8.33",""
"UNT.AX","UNITH FPO [UNT]","36994","32.85","51.518","71.411","54.253","28.89085","100","100","54.74855","51.518","0.02","0.0195","-2.5",""
"KYP.AX","KINATICO FPO [KYP]","21508","-16.2","51.244","75.4169","47.835","30.48142","77.610145","94.47749","79.80187","51.244","0.096","0.12","25",""
"ETR.AX","","159298","50","50.957","65.4772","60.653","26.74106","0","0","32.5","50.957","0.007","0.007","0",""
"RGN.AX","REGION GP STAPLED [RGN]","3595","45.15","50.608","63.7343","46.059","42.03203","75.14539","98.51518","56.82953","50.608","2.26","2.23","-1.33",""
"LLI.AX","LOYALLITH FPO [LLI]","19778","93.2","49.343","56.6586","53.45","37.9217","41.874645","0.18279","35.92908","49.343","0.11","0.11","0",""
"PEL.AX","","18077","50","48.905","78.9072","63.831","3.97616","38.666665","0","60.05376","48.905","0.01","0.01","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","10689","100","48.732","70.2178","54.846","21.13217","50","4.59646","41.64426","48.732","0.002","0.0025","25",""
"SVR.AX","Solvar Limited","434023","42.75","46.348","64.6982","27.649","46.69735","76.33882","100","66.12466","46.348","1.28","1.175","-8.2",""
"TVN.AX","TIVAN LTD FPO [TVN]","6595405","1.2","46.176","59.3102","43.506","35.71045","35.347955","0","46.01852","46.176","0.05","0.048","-4",""
"BM8.AX","BATTERYAGE FPO [BM8]","84199","29.05","44.508","62.0742","37.566","33.88258","27.538855","0.35574","55.58344","44.508","0.12","0.13","8.33",""
"EMMG.AX","BETAMCEMMG TMF UNITS","439470","47.7","44.383","71.2882","13.447","48.41488","53.035695","85.35634","15.14402","44.383","6.09","5.98","-1.81",""
"GCM.AX","GREENCRIT FPO [GCM]","91347","83.9","43.973","62.4577","47.858","21.60263","3.239095","0.97152","63.7354","43.973","0.003","0.002","-33.33",""
"ETM.AX","ETRANSMIN FPO [ETM]","41630","54.4","43.436","56.7242","41.981","31.60276","50","0.71837","26.72184","43.436","0.021","0.021","0",""
"NXD.AX","NEXTEDLIM FPO [NXD]","66874","40.35","42.422","43.3574","50.521","33.38757","32.56829","9.74522","35.17756","42.422","0.185","0.15","-18.92",""
"YAR.AX","YARIMINERA FPO [YAR]","60062","-372.3","37.736","61.9382","30.74","20.52955","50","29.48977","44.73884","37.736","0.003","0.003","0",""
"FBM.AX","FUTURE BAT FPO [FBM]","812","100","37.457","48.3517","31.707","32.31088","13.761875","0","45.47033","37.457","0.022","0.019","-13.64",""
