"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","","16620","100","69.908","99.8","63.287","46.63629","50","100","61.12343","69.908","3.58","3.78","5.59",""
"FPR.AX","FleetPartners Group Limited","308553","-51.55","67.207","89.8392","60.407","51.37522","43.568035","26.65001","57.825","67.207","3.48","3.59","3.16",""
"M4M.AX","","78654","-527.75","64.677","99.8","66.941","27.29076","76.31215","100","69.22275","64.677","0.03","0.031","3.33",""
"RG8.AX","","29042","-15.15","62.316","74.7203","70.812","41.41485","95.17071","97.56335","64.21892","62.316","2.11","2.13","0.95",""
"AXN.AX","","42271","-80.85","61.404","66.974","80.99","36.24768","94.628545","91.76382","66.45487","61.404","0.04","0.039","-2.5",""
"AGX1.AX","","7327","25.6","60.95","91.3064","43.972","47.57238","54.64624","94.70511","62.24878","60.95","6","5.91","-1.5",""
"HLI.AX","","31399","51.75","57.562","76.0314","46.421","50.23405","55.782095","76.5144","50.42161","57.562","4.23","4.18","-1.18",""
"IMPQ.AX","","162177","51.9","56.937","69.107","57.287","44.41784","86.478595","83.68145","53.30108","56.937","5","4.87","-2.6",""
"ADG.AX","","19882","86.75","56.844","74.4392","76.164","19.92803","79.95383","86.18304","73.72567","56.844","0.004","0.0055","37.5",""
"EINC.AX","","0","50","56.04","69.8439","48.712","49.56492","29.129065","0","51.69731","56.04","8.61","8.45","-1.86",""
"EMMG.AX","","51398","-11.75","56.027","74.1418","47.192","46.74649","50","73.70302","62.3339","56.027","5.84","5.88","0.68",""
"USL.AX","","753261","100","55.327","76.4555","55.173","34.35137","50","88.87909","46.36937","55.327","0.14","0.145","3.57",""
"VTM.AX","","1321636","100","54.979","78.1409","47.43","39.36536","50","67.95349","51.60411","54.979","0.265","0.275","3.77",""
"CZR.AX","","1408","15.4","53.857","83.5355","44.033","34.0019","76.16581","84.35422","38.63808","53.857","0.27","0.27","0",""
"HYT.AX","","3179788","100","53.429","77.4908","54.684","28.11306","100","98.34502","61.36692","53.429","0.032","0.029","-9.38",""
"RINC.AX","","67109","71.8","52.769","65.559","47.401","45.34696","34.37792","7.73952","40.53862","52.769","8.5","8.37","-1.53",""
"LLI.AX","","70641","93.45","52.634","63.5253","54.096","40.27948","0","0","53.36206","52.634","0.19","0.195","2.63",""
"KYP.AX","","17356","50","51.487","67.1314","55.895","31.43609","6.221975","0","68.37347","51.487","0.093","0.092","-1.08",""
"TVN.AX","","69295","-73","51.442","69.1906","49.236","35.90048","61.427045","58.01446","57.43738","51.442","0.06","0.068","13.33",""
"PVT.AX","","600224","50","51.233","67.4838","55.923","30.29144","50","55.25159","57.50305","51.233","0.017","0.016","-5.88",""
"ETR.AX","","2843","50","50.516","65.611","58.609","27.32904","28.108085","0","22.07108","50.516","0.007","0.007","0",""
"RGN.AX","","32584","82.75","50.161","60.6764","47.064","42.74255","0","0","60.33584","50.161","2.19","2.2","0.46",""
"EEL.AX","","102609","-417.3","49.794","65.4511","60.926","23.0036","35.844705","0","23.25889","49.794","0.003","0.003","0",""
"PEL.AX","","16560","-355.1","49.381","78.7921","64.197","5.15318","50.666665","56.21269","78.2072","49.381","0.01","0.01","0",""
"UNT.AX","","546326","-393.5","47.323","60.97","53.286","27.71401","69.925295","61.81677","47.72336","47.323","0.013","0.013","0",""
"MOM.AX","","4591435","100","45.202","65.1829","52.701","17.72116","50","2.31902","45.81191","45.202","0.004","0.004","0",""
"ETM.AX","","108824","77.3","44.607","58.3385","43.199","32.28298","10.01402","0","31.30212","44.607","0.03","0.025","-16.67",""
"BM8.AX","","256228","5.3","44.35","61.831","37.492","33.72584","78.26328","81.46404","55.40438","44.35","0.175","0.18","2.86",""
"GCM.AX","","71755","50","43.407","61.5671","45.285","23.3703","0.12981","0.07786","29.14817","43.407","0.004","0.003","-25",""
"SVR.AX","","26274","10.2","42.706","59.2652","23.248","45.60455","13.924755","10.87737","39.17841","42.706","0.985","1.06","7.61",""
"NXD.AX","","83180","27.55","41.03","39.6833","48.779","34.62876","35.56792","0","30.12511","41.03","0.165","0.17","3.03",""
"FBM.AX","","39549","100","40.793","56.891","31.861","33.62808","0","0","46.10033","40.793","0.039","0.035","-10.26",""
"YAR.AX","","1620","50","38.416","59.4588","33.352","22.43659","12.10525","0","17.53094","38.416","0.004","0.004","0",""
