"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","35713","91.65","68.817","99.8","60.441","46.21092","62.451165","83.09413","52.7472","68.817","3.46","3.58","3.47",""
"M4M.AX","MACRO FPO [M4M]","546049","10.25","63.516","98.7277","63.372","28.44699","50","63.88458","68.10939","63.516","0.029","0.026","-10.34",""
"FPR.AX","FleetPartners Group Limited","4298","37.75","63.076","79.5108","58.794","50.92289","43.11883","7.84323","54.3835","63.076","3.28","3.26","-0.61",""
"AXN.AX","ALLI NCKL FPO [AXN]","22563","-10.8","61.03","66.4883","81.578","35.02374","41.08475","0","65.1502","61.03","0.036","0.036","0",""
"VTM.AX","VICTORY FPO [VTM]","44035","85.8","57.464","83.0931","48.599","40.69968","95.205535","100","54.56814","57.464","0.355","0.355","0",""
"RG8.AX","REGALASIAN FPO [RG8]","8650","33.2","57.046","66.7451","64.15","40.24158","50","69.36365","60.81718","57.046","2.09","2.02","-3.35",""
"USL.AX","UNICOSILVE FPO [USL]","39678","93.2","55.893","76.3857","54.313","36.97998","82.200885","80.47369","48.10276","55.893","0.16","0.15","-6.25",""
"AGX1.AX","AT GBL SHR TMF UNITS","3045978","39.7","55.705","71.3991","49.131","46.58352","0","0","52.19448","55.705","5.68","5.62","-1.06",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","21657","43.3","55.389","67.2241","54.025","44.91747","4.82266","5.63979","49.16837","55.389","4.94","4.84","-2.02",""
"EINC.AX","BETAMCEINC TMF UNITS","0","37.6","55.366","69.7844","46.957","49.35762","85.688555","79.87053","51.81036","55.366","8.62","8.53","-1.04",""
"HYT.AX","HYTERRA FPO [HYT]","30739","69.5","55.36","79.2732","55.814","30.99296","62.089635","91.92234","61.64604","55.36","0.034","0.032","-5.88",""
"CZR.AX","COZIRONRES FPO [CZR]","880971","54.3","54.506","81.9334","47.022","34.56396","19.00277","10.36386","43.7478","54.506","0.28","0.265","-5.36",""
"RINC.AX","BETAMCRINC TMF UNITS","1328753","25.1","53.75","67.8432","47.295","46.11098","35.47144","49.48848","40.80979","53.75","8.47","8.52","0.59",""
"HLI.AX","HELIA GRP FPO [HLI]","6769","65.15","53.663","69.7891","42.485","48.71446","21.2087","3.04123","45.36265","53.663","3.82","3.8","-0.52",""
"MOM.AX","MOABMIN FPO [MOM]","3369551","100","53.44","70.0218","71.758","18.53914","62.179485","53.22348","57.13205","53.44","0.003","0.004","33.33",""
"ADG.AX","ADL GOLD FPO [ADG]","154574","-33.35","53.097","70.2647","69.523","19.50374","50","45.3835","69.29013","53.097","0.004","0.0035","-12.5",""
"PVT.AX","PVTMETALS FPO [PVT]","69383","-44.05","51.618","67.4667","54.985","32.40187","78.602165","68.1495","60.21914","51.618","0.017","0.014","-17.65",""
"RGN.AX","REGION GP STAPLED [RGN]","34890","44.1","50.983","64.8102","45.448","42.6913","66.22183","68.10426","55.05474","50.983","2.18","2.27","4.13",""
"ETR.AX","","31116","50","50.793","65.5417","59.876","26.96177","22.2763","0","32.5","50.793","0.007","0.007","0",""
"KYP.AX","KINATICO FPO [KYP]","236476","-22.4","49.711","72.3871","47.032","29.71391","93.86978","95.27375","83.35","49.711","0.11","0.11","0",""
"PEL.AX","","4131","50","49.405","79.9347","63.975","4.30457","28.666665","0","78.36365","49.405","0.01","0.01","0",""
"UNT.AX","UNITH FPO [UNT]","19445","43.6","49.131","66.2331","53.182","27.97877","55.249455","61.06836","57.124","49.131","0.016","0.016","0",""
"EEL.AX","ENRGELELTD FPO [EEL]","18644","40.05","48.2","67.6723","55.508","21.41949","33.12112","0.0198","44.39052","48.2","0.003","0.002","-33.33",""
"LLI.AX","LOYALLITH FPO [LLI]","23943","71.05","46.922","51.0091","52.546","37.20984","0","0","30.14884","46.922","0.11","0.096","-12.73",""
"TVN.AX","TIVAN LTD FPO [TVN]","614050","42.55","46.642","60.2404","43.832","35.85224","50","45.12671","52.77373","46.642","0.055","0.051","-7.27",""
"EMMG.AX","BETAMCEMMG TMF UNITS","6767222","41.15","44.832","72.4669","13.816","48.21187","100","94.33594","15.58598","44.832","6.01","6","-0.17",""
"SVR.AX","Solvar Limited","114178","30.25","44.657","62.0617","25.115","46.79337","71.47525","100","61.94138","44.657","1.07","1.12","4.67",""
"BM8.AX","BATTERYAGE FPO [BM8]","310721","61.1","43.44","59.9745","37.726","32.62054","50","43.60269","54.25221","43.44","0.125","0.135","8",""
"ETM.AX","ETRANSMIN FPO [ETM]","106813","26.75","43.182","55.4614","41.449","32.63611","16.937165","0","27.57635","43.182","0.022","0.021","-4.55",""
"GCM.AX","GREENCRIT FPO [GCM]","16342","100","43.157","60.0019","47.251","22.21948","48.455805","31.1671","56.3439","43.157","0.002","0.002","0",""
"NXD.AX","NEXTEDLIM FPO [NXD]","41401","65.6","38.482","35.07","46.695","33.68178","45.881175","0","28.73249","38.482","0.15","0.125","-16.67",""
"YAR.AX","YARIMINERA FPO [YAR]","67167","-412.75","37.91","62.1364","31.071","20.5216","25.897605","4.02492","36.28668","37.91","0.003","0.004","33.33",""
"FBM.AX","FUTURE BAT FPO [FBM]","1290","86.5","37.402","48.4893","31.063","32.65412","19.415185","0","38.84023","37.402","0.02","0.02","0",""
