"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"FND.AX","FINDILIM FPO [FND]","10423","85.1","69.289","99.8","61.576","46.49206","100","99.00652","60.60228","69.289","5.8","6.21","7.07",""
"USL.AX","UNICOSILVE FPO [USL]","505980","86.35","63.381","96.329","54.515","39.29854","100","100","64.54392","63.381","0.32","0.325","1.56",""
"AXN.AX","ALLI NCKL FPO [AXN]","3984","27.5","62.091","69.7026","82.877","33.69478","100","99.50234","59.33983","62.091","0.044","0.04","-9.09",""
"FPR.AX","FleetPartners Group Limited","8969","94.8","61.051","74.5686","60.07","48.51441","50","1.19164","55.3973","61.051","3.09","3.15","1.94",""
"EINC.AX","BETAMCEINC TMF UNITS","21002","41.6","58.484","74.156","49.896","51.39949","83.685725","99.59611","63.3201","58.484","8.95","8.85","-1.12",""
"RG8.AX","REGALASIAN FPO [RG8]","6154","56.45","58.443","74.5112","57.948","42.86869","68.87584","79.2288","58.77334","58.443","2.24","2.2","-1.79",""
"RINC.AX","BETAMCRINC TMF UNITS","31802","34.3","57.653","76.6865","47.71","48.56228","89.21871","100","54.19348","57.653","9.11","9.02","-0.99",""
"AGX1.AX","AT GBL SHR TMF UNITS","29590","40.25","57.574","79.966","43.349","49.40559","100","100","56.32029","57.574","6.14","6.16","0.33",""
"IMPQ.AX","EIVST IMPQ TMF UNITS","14751","26.4","57.071","68.5727","55.457","47.18206","100","99.09532","58.1602","57.071","5.08","4.93","-2.95",""
"VTM.AX","VICTORY FPO [VTM]","0","-51","56.842","81.2162","47.284","42.02611","75.23146","68.40758","57.31797","56.842","0.34","0.36","5.88",""
"M4M.AX","MACRO FPO [M4M]","5613","34.55","56.378","87.4505","53.679","28.0044","6.46344","0.61094","50.77249","56.378","0.018","0.01","-44.44",""
"HYT.AX","HYTERRA FPO [HYT]","727574","-205.3","55.816","86.1437","48.013","33.29241","100","100","60.41323","55.816","0.047","0.044","-6.38",""
"PVT.AX","PVTMETALS FPO [PVT]","687076","-116.65","55.681","63.8381","71.446","31.75845","40.43457","0","73.6318","55.681","0.009","0.009","0",""
"HLI.AX","HELIA GRP FPO [HLI]","4487","82.55","54.491","71.5354","42.348","49.58857","100","99.50192","58.42643","54.491","4.25","4.17","-1.88",""
"MOM.AX","MOABMIN FPO [MOM]","4274540","49.2","53.965","73.52","69.979","18.39702","28.051375","22.20463","59.55957","53.965","0.004","0.005","25",""
"CZR.AX","COZIRONRES FPO [CZR]","480485","45.35","53.521","76.6234","49.176","34.76229","53.250425","38.49433","38.55187","53.521","0.255","0.24","-5.88",""
"EEL.AX","ENRGELELTD FPO [EEL]","45343","18.65","53.454","74.6025","65.623","20.13536","70.062605","74.15414","46.39789","53.454","0.003","0.003","0",""
"ADG.AX","ADL GOLD FPO [ADG]","41646","-35.5","52.645","73.3521","63.718","20.86487","50","30.11567","55.17417","52.645","0.005","0.005","0",""
"RGN.AX","REGION GP STAPLED [RGN]","14891","37.2","52.299","66.6524","47.2","43.0441","78.894665","98.55978","54.94276","52.299","2.31","2.27","-1.73",""
"KYP.AX","KINATICO FPO [KYP]","154476","37.25","51.619","74.8223","49.507","30.52757","68.64305","100","72.31662","51.619","0.125","0.12","-4",""
"ETR.AX","","1417","50","51.068","65.0674","62.005","26.13139","50","0","32.5","51.068","0.007","0.007","0",""
"LLI.AX","LOYALLITH FPO [LLI]","16223","100","50.565","60.5925","52.795","38.30784","78.916675","91.70474","45.81638","50.565","0.14","0.13","-7.14",""
"SVR.AX","Solvar Limited","24842","59.7","49.711","70.8967","30.317","47.91919","64.54567","100","65.79417","49.711","1.29","1.33","3.1",""
"PEL.AX","","36176","50","48.176","77.7235","63.491","3.31302","16.666665","0","32.5","48.176","0.01","0.01","0",""
"EMMG.AX","BETAMCEMMG TMF UNITS","569953","21.9","47.796","81.2376","13.545","48.60508","100","99.39628","13.1095","47.796","6.44","6.49","0.78",""
"UNT.AX","UNITH FPO [UNT]","6054899","15.1","47.452","64.2501","51.044","27.06043","50","44.96931","48.87013","47.452","0.0155","0.014","-9.68",""
"TVN.AX","TIVAN LTD FPO [TVN]","71446","27.25","46.205","59.9959","43.14","35.47951","50","8.26024","32.77073","46.205","0.05","0.048","-4",""
"GCM.AX","GREENCRIT FPO [GCM]","446990","-65.3","46.151","66.4793","51.529","20.4458","60.325635","50.10147","53.8863","46.151","0.0025","0.0025","0",""
"ETM.AX","ETRANSMIN FPO [ETM]","39270","11","45.653","60.0772","44.953","31.92732","82.729165","82.61481","41.54268","45.653","0.023","0.022","-4.35",""
"NXD.AX","NEXTEDLIM FPO [NXD]","35929","-102.85","43.539","48.5705","48.831","33.21427","31.242305","2.53848","47.80171","43.539","0.14","0.13","-7.14",""
"BM8.AX","BATTERYAGE FPO [BM8]","215082","-148.5","42.29","59.2329","34.784","32.8538","32.101935","1.4523","34.99557","42.29","0.105","0.1","-4.76",""
"FBM.AX","FUTURE BAT FPO [FBM]","53279","-13.35","38.978","53.0269","32.106","31.80112","50","3.3703","39.26069","38.978","0.019","0.019","0",""
"YAR.AX","YARIMINERA FPO [YAR]","678","100","38.439","64.8611","29.868","20.58809","30.11222","44.61734","51.33944","38.439","0.004","0.003","-25",""
