"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CADL","Candel Therapeutics Inc","273025598","100","81.185","99.8","95.896","47.85809","31.609985","0","68.32308","81.185","5.71","5.27","-7.71",""
"APM","Aptorum Group Ltd Class A","214060857","72.9","80.184","99.8","99.372","41.38103","17.688755","0","34.27329","80.184","2.93","3.2","9.22",""
"SLNO","Soleno Therapeutics Inc","16145","81.05","80.149","99.8","90.177","50.46957","85.305075","97.90108","52.6992","80.149","47.06","48.44","2.93",""
"VVOS","Vivos TherapeuticsInc","324748","59.95","79.781","99.8","97.817","41.72653","64.19879","63.12593","27.6469","79.781","2.19","2.33","6.39",""
"RGS","Regis Corporation","375373719","95.85","79.472","99.8","98.47","40.14683","100","100","75.25818","79.472","22.05","22.77","3.27",""
"SERA","Sera Prognostics Inc","7027","-0.2","79.355","99.8","91.683","46.5829","50","9.84277","35.59242","79.355","7.43","6.95","-6.46",""
"TIO","Tingo Group Inc.","10202558","-22.15","79.294","99.8","97.105","40.97652","50","72.22103","59.12191","79.294","0.0198","0.019","-4.04",""
"SEV","Sono Group NV","18661442","24.95","79.263","99.8","96.657","41.33333","100","100","61.50795","79.263","0.03","0.033","10",""
"LBPH","Longboard Pharmaceuticals Inc","68583867","14.35","79.232","99.8","88.482","49.41414","100","100","59.76328","79.232","35.79","34.67","-3.13",""
"TPST","Tempest Therapeutics Inc","79958340","100","79.06","99.8","94.417","42.96231","0","0","62.01039","79.06","1.16","1.44","24.14",""
"BDTX","Black Diamond Therapeutics Inc","14600685866","100","79.059","99.8","92.108","45.26829","86.35424","63.95929","51.08474","79.059","4.64","5.22","12.5",""
"IPX","IperionX Limited American Depositary Share","6951554","50.05","78.754","90.7715","95.024","50.46754","76.565445","70.80369","43.20312","78.754","13.43","14.61","8.79",""
"NXTP","Nextplay Technologies Inc","56024","83.65","78.661","99.8","98.538","37.64412","62.640685","3.98453","13.15705","78.661","0.0023","0.0023","0",""
"SMMT","Summit Therapeutics PLC","987968985","83.75","78.405","99.8","85.636","49.77975","63.843495","100","72.7452","78.405","11.25","11.6","3.11",""
"ASTS","Ast Spacemobile Inc","4994926","100","77.555","99.8","82.389","50.4745","50","100","83.30516","77.555","20.96","31.03","48.04",""
"LUCY","Innovative Eyewear Inc.","1879111","42.55","77.479","95.777","97.503","39.15841","46.063085","6.08571","77.48103","77.479","3.68","3.85","4.62",""
"KOSS","Koss Corporation","44494864","100","77.427","96.992","94.372","40.91747","82.539715","100","85.89422","77.427","6.87","7.55","9.9",""
"FEMY","Femasys Inc","266569","1.05","77.361","99.8","90.075","42.20888","13.609525","0.20533","50.94984","77.361","0.929","1.09","17.33",""
