"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CADL","Candel Therapeutics Inc","265909641","100","81.281","99.8","95.902","48.14092","31.44056","0","51.01693","81.281","5.21","5.68","9.02",""
"APM","Aptorum Group Ltd Class A","215818824","79.95","80.187","99.8","99.382","41.37903","6.958585","0","34.45637","80.187","3.29","3.1","-5.78",""
"VVOS","Vivos TherapeuticsInc","20632","64.5","79.93","99.8","97.812","42.17788","61.465365","72.06196","60.76093","79.93","2.41","2.705","12.24",""
"IPX","IperionX Limited American Depositary Share","471215","51.1","79.774","93.1791","94.995","51.14883","72.517265","70.26307","46.13969","79.774","14.73","15.82","7.4",""
"SLNO","Soleno Therapeutics Inc","362362010","78.9","79.706","99.8","89.053","50.26361","92.693745","99.50307","52.4585","79.706","48.2","45.25","-6.12",""
"SERA","Sera Prognostics Inc","6893","8.75","79.42","99.8","91.585","46.87361","50","22.17342","32.90605","79.42","6.98","7.43","6.45",""
"RGS","Regis Corporation","8507455","100","79.412","99.8","98.284","40.15176","91.64932","100","76.163","79.412","22.8","23.06","1.14",""
"SEV","Sono Group NV","19271150","-24.1","79.276","99.8","96.682","41.34713","91.047065","100","64.07223","79.276","0.031","0.04","29.03",""
"ABIO","ARCA Biopharma Inc","65266762","75.5","79.222","98.6951","96.875","42.0951","23.856145","26.0424","61.9344","79.222","3.1","4.16","34.19",""
"TPST","Tempest Therapeutics Inc","97717369","100","79.173","99.8","94.393","43.32496","4.990675","0","62.72871","79.173","1.34","1.42","5.97",""
"BDTX","Black Diamond Therapeutics Inc","13011343301","100","79.139","99.8","91.994","45.62306","83.747045","81.31067","53.0872","79.139","5.22","6.46","23.75",""
"LBPH","Longboard Pharmaceuticals Inc","6634459","22.35","79.099","99.8","88.29","49.20818","93.260425","100","60.78287","79.099","34.7","34.79","0.26",""
"TIO","Tingo Group Inc.","62359","-56.25","78.906","99.8","97.133","39.78359","50","43.02275","55.77679","78.906","0.0133","0.013","-2.26",""
"NXTP","Nextplay Technologies Inc","998611173","48.15","78.575","99.8","98.543","37.38099","73.626","27.07775","19.96354","78.575","0.0023","0.0023","0",""
"SMMT","Summit Therapeutics PLC","4925736","79.95","78.557","99.8","85.415","50.45479","50","100","73.25403","78.557","11.63","13.08","12.47",""
"KOSS","Koss Corporation","1803186","100","78.507","99.8","94.382","41.33925","78.243205","100","85.86074","78.507","7.77","9.23","18.79",""
