"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CADL","Candel Therapeutics Inc","213065378","100","81.529","99.8","95.898","48.8879","31.177605","4.16057","51.64604","81.529","6.39","6.14","-3.91",""
"TISI","Team Inc","207772123","48.2","81.303","98.4701","92.889","52.5489","100","100","67.97782","81.303","13.77","17.19","24.84",""
"IPX","IperionX Limited American Depositary Share","20529","71.1","80.546","95.1411","94.686","51.8114","100","84.65478","55.73691","80.546","18.25","17.85","-2.19",""
"APM","Aptorum Group Ltd Class A","424323","66.95","80.25","99.8","99.399","41.55081","0","0","43.45812","80.25","3.07","3.02","-1.63",""
"VVOS","Vivos TherapeuticsInc","354107528","58.25","79.845","99.8","97.818","41.91574","55.02241","72.83165","61.07936","79.845","2.83","2.62","-7.42",""
"RGS","Regis Corporation","6975","5.5","79.28","99.8","98.135","39.9054","60.56337","97.94901","77.04788","79.28","22.65","19.4","-14.35",""
"SERA","Sera Prognostics Inc","8367825","37.4","79.255","99.8","91.185","46.78","59.799505","42.46222","30.728","79.255","7.04","7.25","2.98",""
"SLNO","Soleno Therapeutics Inc","22117448","87.9","79.241","99.8","87.417","50.50604","86.280615","99.39933","52.18153","79.241","46.4","48.54","4.61",""
"SEV","Sono Group NV","39025345","-9.55","79.207","99.8","96.728","41.09189","71.96557","100","69.76445","79.207","0.0475","0.04","-15.79",""
"LBPH","Longboard Pharmaceuticals Inc","107573024","29.15","79.037","99.8","87.84","49.47031","63.274685","100","60.70368","79.037","35.65","34.86","-2.22",""
"TPST","Tempest Therapeutics Inc","11301099683","100","79.023","99.8","94.352","42.91697","27.19151","0","62.888","79.023","1.36","1.24","-8.82",""
"TIO","Tingo Group Inc.","6230391","40.3","78.928","99.8","97.186","39.79903","50","20.93952","59.26413","78.928","0.01","0.0101","1",""
"BDTX","Black Diamond Therapeutics Inc","57638","100","78.741","99.8","91.672","44.75191","62.02533","80.23808","50.37907","78.741","6.14","5.4","-12.05",""
"NXTP","Nextplay Technologies Inc","876803274","100","78.386","99.8","98.551","36.80665","75.760545","67.39548","77.67264","78.386","0.0013","0.0023","76.92",""
"SMMT","Summit Therapeutics PLC","4757496","90.55","78.305","99.8","84.874","50.23996","62.93395","100","70.38918","78.305","12.92","12.27","-5.03",""
"ELYM","Eliem Therapeutics Inc","1708608","75.35","77.598","97.8238","91.394","43.57526","23.107925","12.21145","64.90881","77.598","7.37","7.39","0.27",""
