"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"IPX","IperionX Limited American Depositary Share","226414543","48.95","82.543","99.8","95.58","52.24949","64.782165","54.57436","51.47719","82.543","16.11","15.78","-2.05",""
"SSNT","SilverSun Technologies Inc","231272673","-741.4","81.549","99.8","96.47","48.37834","100","98.55491","60.8023","81.549","156","220","41.03",""
"SLNO","Soleno Therapeutics Inc","20377","80.35","81.222","99.8","94.337","49.52846","79.986605","68.12603","50.93222","81.222","42.1","45.56","8.22",""
"CADL","Candel Therapeutics Inc","326180","26.1","80.947","99.8","95.961","47.07958","90.750025","100","84.79575","80.947","8.99","7.15","-20.47",""
"SERA","Sera Prognostics Inc","472370066","-338.8","80.583","99.8","93.401","48.54792","9.31661","41.17","54.00186","80.583","8.95","8.19","-8.49",""
"TPST","Tempest Therapeutics Inc","9499","26.45","80.204","99.8","95.99","44.82188","15.42982","0","63.7395","80.204","3.36","3.11","-7.44",""
"ELYM","Eliem Therapeutics Inc","1640041","100","80.028","99.8","96.599","43.68353","100","100","81.12663","80.028","7.72","8.88","15.03",""
"APM","Aptorum Group Ltd Class A","21310886","-14.3","79.901","99.8","99.294","40.60802","50","0.60217","73.557","79.901","4.83","4.4","-8.9",""
"LBPH","Longboard Pharmaceuticals Inc","78080460","100","79.632","99.8","91.238","47.85711","75.204245","47.14509","40.78344","79.632","19.2","17.55","-8.59",""
"BDTX","Black Diamond Therapeutics Inc","113979258","-126.6","79.602","99.8","93.69","45.31461","70.943785","73.67059","53.39645","79.602","4.91","5.19","5.7",""
"MSGM","Motorsport Gaming Us LLC","10517599728","79.8","79.591","99.6463","97.955","41.1727","70.853325","89.25817","80.68523","79.591","2.39","2.49","4.18",""
"LUCY","Innovative Eyewear Inc.","5889332","-1818.8","79.541","99.8","98.219","40.6031","71.378495","68.70769","74.465","79.541","0.89","0.536","-39.78",""
"SEV","Sono Group NV","53095","-35419.05","79.523","99.8","96.384","42.38581","22.944125","0","46.69057","79.523","0.002","0.007","250",""
"NXTP","Nextplay Technologies Inc","879919024","50","78.922","99.8","98.5","38.4646","0.688065","0","37.83329","78.922","0.0023","0.0013","-43.48",""
"VVOS","Vivos TherapeuticsInc","5232615","85.4","78.68","99.8","97.805","38.43508","7.412645","0","35.42996","78.68","2.09","2.45","17.22",""
"SMMT","Summit Therapeutics PLC","3739973","-4147.2","78.528","99.8","87.696","48.08771","100","88.41816","72.91696","78.528","9.84","7.72","-21.54",""
"STTK","Shattuck LabsInc","36102595","69.7","78.502","98.16","91.275","46.07046","3.353165","34.68444","43.0029","78.502","7.43","7.02","-5.52",""
"PHVS","Pharvaris BV","755257","41.4","78.18","87.4225","96.621","50.49515","16.075835","0.89802","44.24588","78.18","18.95","15.67","-17.31",""
"VRCA","Verrica Pharmaceuticals Inc","22224725","100","78.174","90.5489","94.417","49.55605","96.69009","100","58.96408","78.174","8.69","8.18","-5.87",""
"IPW","iPower Inc","597393914","-419.9","78.148","99.8","89.112","45.53338","100","97.56162","78.79969","78.148","2.33","2.45","5.15",""
"MLGO","MicroAlgo Inc.","781764","37.55","78.063","99.8","94.898","39.49249","45.588035","24.07404","83.86689","78.063","1.72","4.43","157.56",""
"ZENV","Zenvia Inc","5260650","58.15","77.628","98.4956","84.639","49.75018","72.96989","96.29035","76.7443","77.628","3.1","3.05","-1.61",""
"TCRX","Tscan Therapeutics Inc","596950709","100","77.596","99.4481","85.448","47.8931","75.047555","100","60.03343","77.596","8.71","8.38","-3.79",""
"MGOL","MGO Global Inc. Common Stock","3714438","-399.9","77.49","99.8","92.68","39.99126","80.56775","69.52502","72.55928","77.49","0.6","0.405","-32.5",""
"FEMY","Femasys Inc","1153510","-59.8","77.459","99.8","90.203","42.37393","36.87657","0","59.18208","77.459","1.16","1.04","-10.34",""
"IDN","Intellicheck Mobilisa Inc","109663","100","77.431","87.4598","96.685","48.14683","50","99.71476","86.79044","77.431","3.25","3.5","7.69",""
"ABIO","ARCA Biopharma Inc","20015896","0.3","77.197","91.9417","97.754","41.89406","70.39109","100","76.63421","77.197","4","3.28","-18",""
"CCLD","CareCloud Inc.","26761341","-173.2","77.125","91.4001","97.607","42.36807","94.012245","94.11447","75.6905","77.125","2.82","3.65","29.43",""
"NWLI","National Western Life Insurance Co","56459953","3.6","77.078","99.8","78.392","53.04262","50","93.6642","57.52291","77.078","490.25","492.6","0.48",""
"HOLO","MicroCloud Hologram Inc.","5230557","98.65","77.073","99.8","91.233","40.18625","28.144775","0","78.72617","77.073","1.64","1.64","0",""
"MESO","Mesoblast Ltd","2899183","60.1","77.051","86.4143","97.442","47.29628","61.8181","100","82.19307","77.051","7.61","7.14","-6.18",""
"TSHA","Taysha Gene TherapiesInc","3233666","100","76.899","99.8","83.37","47.52698","54.956515","91.0337","70.47349","76.899","3.45","3.95","14.49",""
"BYSI","BeyondSpring Inc","1839577","-276.65","76.761","92.8298","89.536","47.91722","50","73.34814","70.86627","76.761","2.64","2.44","-7.58",""
"BVS","Bioventus Inc","169827276","83.15","76.702","98.4601","81.632","50.01429","78.37977","80.64513","68.2994","76.702","6.7","6.33","-5.52",""
"ACIU","AC Immune Ltd","63898041","100","76.666","95.1536","91.327","43.51712","75.549485","69.20057","82.96711","76.666","4.89","4.77","-2.45",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","17279788","-88.15","76.542","99.8","82.002","47.82513","14.06687","0","49.62917","76.542","2.71","2.55","-5.9",""
"ELEV","Elevation Oncology Inc","544864","-69.85","76.426","99.8","87.955","41.52156","28.370835","0","52.52222","76.426","4.02","3.53","-12.19",""
"CZOO","Cazoo Group Ltd","46504465","-31606.05","76.049","99.8","93.399","34.9487","58.51266","29.00966","82.58361","76.049","0.08","0.08","0",""
"PRFX","PainreformLtd","3615765","-71.8","75.97","99.8","88.171","39.93895","9.52954","0","82.57298","75.97","0.71","0.63","-11.27",""
"EPIX","ESSA Pharma Inc","19491924","-24.3","75.938","84.0337","96.122","47.65804","9.446695","0","55.54717","75.938","6.82","5.72","-16.13",""
"CXAI","CXApp Inc.","54650786","100","75.872","94.5902","94.233","38.79425","50","45.53094","86.00551","75.872","2.34","2.62","11.97",""
"JAN","Janone Inc","24727226","-34.3","75.85","93.7555","90.988","42.80759","50","89.74263","59.89265","75.85","3.08","2.73","-11.36",""
"BBIG","Vinco Ventures Inc","68267473","100","75.705","99.8","91.096","36.21753","97.81334","11.86596","62.42844","75.705","0.0043","0.0033","-23.26",""
"JANX","Janux Therapeutics Inc","31618166","-94.5","75.348","99.8","78.407","47.83838","55.93067","96.30633","64.16835","75.348","54.44","44.16","-18.88",""
"USM","United States Cellular Corporation","937874034","9.8","75.303","99.8","76.744","49.36487","92.750595","98.95258","59.11064","75.303","55.2","55.96","1.38",""
"BMR","Beamr Imaging Ltd. Ordinary Share","374545","-187.4","75.216","99.8","84.472","41.37691","31.711865","0","75.22737","75.216","4.38","4.32","-1.37",""
"ALBT","Avalon GloboCare Corp.","101307","-435.6","75.215","86.3881","99.8","39.45602","59.791625","63.91827","76.26572","75.215","0.301","0.47","56.15",""
"ALAR","Alarum Technologies Ltd.","1297356","-95.35","75.122","99.8","76.002","49.56295","62.665795","100","61.40907","75.122","36.92","34.14","-7.53",""
"ADSE","Ads Tec Energy PLC","98779","54.8","75.118","99.8","80.363","45.19143","64.337745","99.90179","72.14938","75.118","11.47","11.01","-4.01",""
"ANF","Abercrombie & Fitch Company","775468","-329.35","75.105","99.8","66.961","58.55334","90.398205","98.95313","59.76966","75.105","174.91","175.19","0.16",""
"GCTK","GlucoTrack Inc","10164042","100","75.052","87.8975","94.038","43.21979","50","89.44106","59.4333","75.052","2.4","2.875","19.79",""
"HUDI","Huadi International Group Co Ltd","42398","39.4","74.979","89.9725","95.844","39.11998","57.697885","34.83628","69.48028","74.979","2.6","2.43","-6.54",""
"NKTX","NkartaInc","1181058","100","74.928","85.7509","94.046","44.98744","19.863255","0","51.04246","74.928","6.78","6.6","-2.65",""
"TATT","Tat Techno","17818312","-82.8","74.297","99.8","70.945","52.14651","91.92152","95.35375","57.01915","74.297","15.13","14.63","-3.3",""
"CVLT","CommVault Systems Inc","145693","95.2","74.263","99.8","61.265","61.72456","86.47657","100","59.20555","74.263","108.05","114.72","6.17",""
"RDW","Redwire Corp","98251","39.7","74.243","93.6876","79.943","49.09781","65.144375","100","66.00239","74.243","5.24","5.25","0.19",""
"SGMA","SigmaTron International Inc","1718330","-39.5","74.051","77.5644","94.12","50.46957","100","100","63.89907","74.051","4.87","4.98","2.26",""
"ELVN","Enliven Therapeutics Inc.","1410633508","-4.55","73.886","99.8","73.859","47.99901","89.55664","99.9224","53.74811","73.886","23.11","20.94","-9.39",""
"VERA","Vera Therapeutics Inc","2563551","100","73.837","99.8","70.965","50.74747","27.268675","9.42157","56.58583","73.837","39.37","38.5","-2.21",""
"VITL","Vital FarmsInc","130892","34.45","73.757","99.8","67.041","54.42917","77.26764","100","73.48956","73.757","41.5","41.83","0.8",""
"TISI","Team Inc","4563451","-140.25","73.741","76.926","93.68","50.61641","52.921405","93.03228","57.29849","73.741","8.5","8.15","-4.12",""
"GDDY","Godaddy Inc","709245678","27.55","73.661","99.8","62.74","58.44395","84.991525","100","60.02717","73.661","138.84","139.36","0.37",""
"CCCC","C4 TherapeuticsInc","8465731","100","73.605","87.8823","88.626","44.30549","10.001845","0","53.18849","73.605","5.03","4.66","-7.36",""
"ASPN","Aspen Aerogels Inc","232350875","100","73.554","99.8","68.366","52.4947","100","99.51851","70.45988","73.554","30.95","30.21","-2.39",""
"SLQT","Selectquote Inc","22475615","-23.65","73.544","99.6048","73.058","47.97044","91.652705","97.28485","61.70312","73.544","3.17","2.83","-10.73",""
"GRMN","Garmin Ltd","31390303","22.25","73.519","99.8","66.134","54.62331","78.263055","100","58.38533","73.519","163.31","163.26","-0.03",""
"RENT","Rent the Runway Inc","331002119","-234.95","73.519","84.1547","95.96","40.44247","100","100","83.60757","73.519","25.41","23.22","-8.62",""
"GSIT","GSI Technology Inc","5449232","100","73.493","82.6996","96.184","41.59547","40.309415","7.58053","63.98081","73.493","2.68","2.54","-5.22",""
"GE","General Electric Company","322703","62.55","73.49","99.8","62.884","57.78665","50","100","65.24414","73.49","166.12","161.92","-2.53",""
"PHUN","Phunware Inc","450110892","-68.5","73.472","88.8948","93.369","38.15324","27.610375","0","74.47929","73.472","6.53","5.41","-17.15",""
"NUVL","Nuvalent Inc","27444035","91.1","73.356","99.8","70.973","49.2949","49.869535","11.44169","47.64771","73.356","65.7","79.18","20.52",""
"SGC","Superior Uniform Group Inc","4157279","67.4","73.252","99.8","69.65","50.30599","75.94457","100","68.17673","73.252","20.76","20.83","0.34",""
"COSM","Cosmos Health Inc.","155793","79.4","73.227","99.8","79.613","40.26706","50","28.88382","30.72748","73.227","0.689","0.62","-10.01",""
"KEQU","Kewaunee Scientific Corporation","13095553","-44.3","73.192","99.8","69.828","49.94709","82.865675","100","64.37274","73.192","42.44","39.01","-8.08",""
