"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSNT","SilverSun Technologies Inc","261634755","-734.15","82.109","99.8","97.892","48.63387","100","87.79561","49.91927","82.109","129.4","86.51","-33.15",""
"SLNO","Soleno Therapeutics Inc","219046263","63.15","80.879","99.8","93.854","48.98152","65.323385","76.29927","46.0464","80.879","44.14","41.15","-6.77",""
"CADL","Candel Therapeutics Inc","10845","83.55","80.771","99.8","95.935","46.57797","50.27417","96.80515","84.22741","80.771","7.55","6.04","-20",""
"APM","Aptorum Group Ltd Class A","319667","-30.85","80.26","99.8","99.308","41.67266","45.709775","0","73.57446","80.26","4.42","4.57","3.39",""
"ELYM","Eliem Therapeutics Inc","448687932","-89.4","80.106","99.8","96.396","44.12177","89.960105","100","82.02548","80.106","8.63","8.29","-3.94",""
"LBPH","Longboard Pharmaceuticals Inc","9363","100","79.97","99.8","91.054","49.05543","2.178905","26.60587","45.57111","79.97","19.72","20.81","5.53",""
"SERA","Sera Prognostics Inc","5024153","-238.1","79.963","99.8","92.965","47.12491","6.39879","2.31937","47.21459","79.963","7.93","6.65","-16.14",""
"IPX","IperionX Limited American Depositary Share","20641830","-27.85","79.831","92.5392","95.381","51.57414","27.85867","43.41409","51.53219","79.831","13.08","13.27","1.45",""
"PHVS","Pharvaris BV","83214813","100","79.577","91.5686","96.403","50.75962","10.84034","0","49.75972","79.577","18.1","19.05","5.25",""
"TPST","Tempest Therapeutics Inc","110489614","100","79.542","99.8","94.438","44.38926","0","0","49.75704","79.542","3.1","2.03","-34.52",""
"LUCY","Innovative Eyewear Inc.","13584011489","-1324.1","79.431","99.8","98.147","40.34491","79.46749","82.30449","75.74322","79.431","0.502","0.36","-28.29",""
"SEV","Sono Group NV","6434057","-24945.65","79.326","99.8","96.427","41.75117","0.092205","0.68556","47.90187","79.326","0.002","0.004","100",""
"BDTX","Black Diamond Therapeutics Inc","58654","-60.2","79.241","99.8","93.44","44.48288","34.5615","53.04001","51.8593","79.241","6.06","4.84","-20.13",""
"VVOS","Vivos TherapeuticsInc","864490875","-101.25","78.918","99.8","97.8","39.1525","40.68406","0","29.50512","78.918","2.427","2.23","-8.12",""
"NXTP","Nextplay Technologies Inc","5767451","100","78.868","99.8","98.507","38.29698","11.65682","0","44.40307","78.868","0.0013","0.0013","0",""
"SMMT","Summit Therapeutics PLC","3997305","-2956.4","78.515","99.8","87.353","48.3932","100","94.55127","71.27867","78.515","7.96","7.93","-0.38",""
"MSGM","Motorsport Gaming Us LLC","39135447","37.25","78.509","96.2782","97.903","41.34516","58.34596","85.3097","81.03492","78.509","2.5","2.39","-4.4",""
"NXL","Nexalin Technology Inc.","413654","-1.55","78.277","97.4645","95.206","42.16045","50","13.75238","79.6766","78.277","1.01","1.64","62.38",""
"ABIO","ARCA Biopharma Inc","29979723","-14.8","78.068","94.4077","97.759","42.03597","50","100","76.74929","78.068","3.31","3.5","5.74",""
"KWE","KWESST Micro Systems Inc. Common Stock","621264721","-19.7","77.684","99.8","86.75","46.50175","12.067465","3.64804","74.8461","77.684","0.525","0.435","-17.14",""
"MLGO","MicroAlgo Inc.","806691","-465.05","77.275","99.8","92.846","39.17911","63.00931","45.36829","83.92247","77.275","4.48","3.86","-13.84",""
"FEMY","Femasys Inc","5189494","-188.4","77.182","99.8","90.172","41.57453","27.693665","0","56.68585","77.182","1.05","1.15","9.52",""
"MESO","Mesoblast Ltd","620354926","74.5","76.962","86.2753","97.427","47.18341","50","100","81.82102","76.962","7.24","7.01","-3.18",""
"IDN","Intellicheck Mobilisa Inc","2812006","33.8","76.948","86.4685","96.345","48.03055","50","97.3091","86.20243","76.948","3.67","3.44","-6.27",""
"NWLI","National Western Life Insurance Co","1044363","-1.6","76.859","99.8","77.518","53.25844","50","93.908","56.81049","76.859","491.68","495.14","0.7",""
"BYSI","BeyondSpring Inc","129849","-74.8","76.795","93.342","89.122","47.92018","58.38943","72.89765","67.31698","76.795","2.52","2.53","0.4",""
"VRCA","Verrica Pharmaceuticals Inc","19908937","100","76.774","86.6621","94.284","49.37472","79.480815","98.79402","56.02209","76.774","8.56","7.45","-12.97",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","27246967","78.7","76.671","99.8","81.956","48.25848","9.05861","0","46.35539","76.671","2.69","2.86","6.32",""
"TNGX","Tango Therapeutics Inc","32380089","100","76.59","91.6802","89.471","48.61986","50","32.86269","49.47834","76.59","8.34","10.1","21.1",""
"BRFH","Barfresh Food Group Inc","5220372","40.35","76.517","92.4555","91.67","45.42491","90.98115","100","72.87777","76.517","2.16","3.03","40.28",""
"HOLO","MicroCloud Hologram Inc.","3179860","-112.95","76.361","99.8","89.971","39.31313","26.37664","0","65.88835","76.361","1.44","0.969","-32.71",""
"ELEV","Elevation Oncology Inc","3292676","-85.45","76.098","99.8","87.753","40.74107","20.936175","0","54.41297","76.098","3.34","2.56","-23.35",""
"CZOO","Cazoo Group Ltd","1792872","-18371.2","76.029","99.8","93.402","34.88487","40.843535","0.88452","82.55117","76.029","0.01","0.05","400",""
"IPW","iPower Inc","171814119","-571","75.985","95.4212","87","45.53437","100","100","75.13595","75.985","3.26","1.83","-43.87",""
"PRFX","PainreformLtd","66933496","100","75.81","99.8","87.994","39.6347","29.05831","0","81.12521","75.81","0.562","0.499","-11.21",""
"ALBT","Avalon GloboCare Corp.","19907178","-568.2","75.526","87.1502","99.789","39.63833","84.453145","86.14287","76.52298","75.526","0.477","0.479","0.42",""
"BBIG","Vinco Ventures Inc","730153","100","75.476","99.8","91.177","35.44994","50","0","67.23268","75.476","0.0043","0.0034","-20.93",""
"BVS","Bioventus Inc","42634369","55.6","75.352","94.9415","81.238","49.87731","100","100","61.06018","75.352","6.5","5.67","-12.77",""
"ZENV","Zenvia Inc","3701620","100","75.219","92.6898","84.226","48.74008","84.16061","99.12927","59.82156","75.219","2.9","2.43","-16.21",""
"ADSE","Ads Tec Energy PLC","21364054","65.1","75.145","99.8","80.448","45.18847","72.27932","96.59218","61.69531","75.145","10.98","10.51","-4.28",""
"CXAI","CXApp Inc.","61395569","100","75.063","92.8468","94.21","38.13093","50","8.55721","85.8964","75.063","2.36","2.28","-3.39",""
"JANX","Janux Therapeutics Inc","25005543","-91.1","74.98","99.8","77.881","47.25992","35.958555","58.48834","62.61006","74.98","41.9","40.96","-2.24",""
"SGMA","SigmaTron International Inc","69439601","-57","74.961","79.7368","93.987","51.1594","98.82639","100","65.6529","74.961","5.12","5.38","5.08",""
"EDRY","EuroDry Ltd","30563890","100","74.897","98.1808","77.464","49.04529","75.16236","93.50967","68.9065","74.897","21.05","24","14.01",""
"ANF","Abercrombie & Fitch Company","1039888000","-158.95","74.736","99.8","66.788","57.62109","100","100","58.90364","74.736","189.1","174.5","-7.72",""
"CVLT","CommVault Systems Inc","404570","82.85","74.628","99.8","62.499","61.58364","90.88063","100","57.66644","74.628","114.15","119.67","4.84",""
"REBN","Reborn Coffee Inc","108379","7.7","74.598","86.0521","90.916","46.82631","100","100","73.58225","74.598","6.52","7.08","8.59",""
"RDW","Redwire Corp","1295164","99.4","74.592","95.751","78.597","49.42794","91.824905","100","67.05663","74.592","6.63","5.83","-12.07",""
"USM","United States Cellular Corporation","783137","-55.7","74.573","98.1711","76.382","49.16679","100","100","58.08989","74.573","51.83","52.97","2.2",""
"TSHA","Taysha Gene TherapiesInc","1518897","100","74.502","95.574","80.432","47.49938","77.70886","94.75751","64.45305","74.502","4.15","2.96","-28.67",""
"TCRX","Tscan Therapeutics Inc","39302","100","74.488","91.1626","84.474","47.82876","72.697775","85.97125","58.1417","74.488","8.95","6.5","-27.37",""
"JAN","Janone Inc","1132962","-52.05","74.446","90.9591","90.76","41.6201","46.14142","41.82593","56.62144","74.446","2.34","2.27","-2.99",""
"TISI","Team Inc","18539418","-158.6","74.281","78.6339","93.679","50.53067","59.699275","99.20239","60.4345","74.281","8.29","8.6","3.74",""
"HUDI","Huadi International Group Co Ltd","127225","-23.35","74.224","87.4004","95.975","39.29638","29.475905","25.65789","40.71581","74.224","2.375","2.32","-2.32",""
"GSIT","GSI Technology Inc","101604","100","74.079","83.9861","96.148","42.102","24.30322","0","63.25768","74.079","2.54","2.73","7.48",""
"ACIU","AC Immune Ltd","1670164","100","74.058","88.1688","90.93","43.07465","100","93.38118","80.96612","74.058","4.59","4.05","-11.76",""
"EPIX","ESSA Pharma Inc","1702417525","-207.8","73.884","79.2222","95.283","47.14659","13.43649","0","37.95604","73.884","4.64","4.9","5.6",""
"NKTX","NkartaInc","2493175","37.2","73.748","82.695","93.951","44.59719","8.444625","0","49.12295","73.748","6.12","5.5","-10.13",""
"URGN","UroGen Pharma Ltd","159274","2.1","73.68","87.6061","87.678","45.7561","50","35.50265","55.64859","73.68","18.65","16.51","-11.47",""
"PHUN","Phunware Inc","5088862","41.35","73.643","88.3807","93.353","39.19389","27.802355","0","75.91344","73.643","5.74","5.17","-9.93",""
"GE","General Electric Company","740551051","82.65","73.62","99.8","62.895","58.16408","50","99.15736","61.84999","73.62","154.22","164.24","6.5",""
"VERA","Vera Therapeutics Inc","456849","80.2","73.578","99.8","70.855","50.07834","25.42925","1.94479","50.63016","73.578","36.54","35.89","-1.78",""
"COSM","Cosmos Health Inc.","251882060","100","73.51","99.8","79.865","40.86622","60.90282","64.15244","42.91729","73.51","0.656","0.674","2.74",""
"NUVL","Nuvalent Inc","26774514","46.7","73.472","99.8","71.044","49.57083","50","49.13471","45.94155","73.472","77.87","79.25","1.77",""
"BMR","Beamr Imaging Ltd. Ordinary Share","30272420","100","73.414","99.8","78.313","42.12762","25.53398","0","76.5514","73.414","4.72","5.19","9.96",""
"VITL","Vital FarmsInc","351445139","86.6","73.408","99.8","66.301","54.12368","97.899345","100","69.71719","73.408","41.06","42.33","3.09",""
"GCTK","GlucoTrack Inc","5043511","100","73.393","84.3156","93.947","41.91499","50","69.9992","58.23786","73.393","2.42","2.19","-9.5",""
"ASTS","Ast Spacemobile Inc","385791","-562.2","73.371","94.4082","77.603","48.10052","100","98.50544","76.26821","73.371","9.9","10.08","1.82",""
"GRMN","Garmin Ltd","543899242","33.45","73.37","99.8","65.983","54.32767","83.309015","100","58.16428","73.37","160.52","161.45","0.58",""
"CURI","Curiositystream Inc.","38888319","-25.55","73.15","82.0525","93.159","44.2375","50","96.02723","85.28067","73.15","1.16","1.19","2.59",""
"ALAR","Alarum Technologies Ltd.","6817896","-109.45","73.096","99.8","70.005","49.48214","72.88463","99.56818","57.36102","73.096","37.47","30.11","-19.64",""
"KAVL","Kaival Brands Innovations Group Inc","78443","100","73.089","83.2637","98.351","37.65262","50","27.25639","76.21008","73.089","4.16","1.25","-69.95",""
"SLQT","Selectquote Inc","13941621","-45.2","73.024","98.8037","72.833","47.43434","100","100","57.99925","73.024","2.72","2.78","2.21",""
"STTK","Shattuck LabsInc","3878664","-66.5","73.007","83.8084","89.567","45.64474","0","6.29377","40.15562","73.007","6.81","4.37","-35.83",""
"CPOP","Pop Culture Group Co Ltd","2866769","2.95","72.919","99.8","80.523","38.43508","31.48702","3.81827","70.51274","72.919","1.27","1.17","-7.87",""
"VSMV","VictoryShares US Multi-Factor Minimum Volatility","124952","35.85","72.843","97.0517","67.012","54.46528","78.529615","98.83567","50.03968","72.843","44.85","45.47","1.38",""
"TME","Tencent Music Entertainment Group","125114620","3.45","72.834","99.8","69.713","48.98842","98.082245","100","60.69827","72.834","14.57","14.01","-3.84",""
"TATT","Tat Techno","9189795","-22.35","72.789","97.6748","68.762","51.92895","100","99.53103","54.59653","72.789","15.1","13.9","-7.95",""
