"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSNT","SilverSun Technologies Inc","306594954","-354.4","81.562","99.8","97.814","47.07187","2.5206","42.96897","45.96617","81.562","59.3","50.82","-14.3",""
"CADL","Candel Therapeutics Inc","195314754","10.75","81.151","99.8","95.933","47.72111","50","38.63898","84.05845","81.151","5.82","6.1","4.81",""
"IPX","IperionX Limited American Depositary Share","9118","-2.5","80.761","95.8753","95.278","51.13011","82.58935","60.01652","47.40297","80.761","15.9","14.87","-6.48",""
"SLNO","Soleno Therapeutics Inc","402982","29.15","80.73","99.8","92.339","50.04977","55.686435","56.91636","50.18612","80.73","41.15","47.67","15.84",""
"TIO","Tingo Group Inc.","402891321","-867.75","80.26","99.8","96.977","44.00376","100","93.33476","24.64588","80.26","0.0112","0.013","16.07",""
"LBPH","Longboard Pharmaceuticals Inc","8042","21.3","80.196","99.8","90.309","50.47844","98.52879","88.41644","58.39551","80.196","35.63","36.83","3.37",""
"APM","Aptorum Group Ltd Class A","7167918","-45.65","80.168","99.8","99.331","41.37304","28.750015","0","73.6217","80.168","3.96","4.53","14.39",""
"SERA","Sera Prognostics Inc","19410256","-307.05","79.813","99.8","92.29","47.34861","1.28585","0.84354","37.40909","79.813","5.43","6.34","16.76",""
"TPST","Tempest Therapeutics Inc","93443454","66.2","79.796","99.8","94.398","45.19143","6.801745","0","52.72239","79.796","2.09","2.23","6.7",""
"VVOS","Vivos TherapeuticsInc","104171575","-119.9","79.605","99.8","97.818","41.19734","50","9.04161","29.83118","79.605","2.28","2.81","23.25",""
"SEV","Sono Group NV","14140142606","-15645.2","79.602","99.8","96.507","42.50012","97.392255","22.27999","52.85163","79.602","0.033","0.032","-3.03",""
"BDTX","Black Diamond Therapeutics Inc","6724439","-77.8","79.522","99.8","92.98","45.78468","30.021875","19.81175","56.06897","79.522","4.47","5.65","26.4",""
"RGS","Regis Corporation","60842","100","79.285","99.8","98.796","39.25893","82.528215","86.72622","71.30759","79.285","23.68","20.61","-12.96",""
"ELYM","Eliem Therapeutics Inc","904975458","51.5","79.234","99.8","94.316","43.58489","50","94.96236","86.29601","79.234","6.72","7.22","7.44",""
"LUCY","Innovative Eyewear Inc.","5930810","-841.85","79.14","99.8","97.549","40.06997","93.642335","97.79481","76.33691","79.14","0.45","0.418","-7.11",""
"NXTP","Nextplay Technologies Inc","2282887","-124.05","78.887","99.8","98.517","38.34262","50","0","28.7722","78.887","0.0013","0.0013","0",""
"BRFH","Barfresh Food Group Inc","41118325","22.4","78.829","99.8","91.002","45.68404","88.68761","100","74.89205","78.829","3.31","4.37","32.02",""
"SMMT","Summit Therapeutics PLC","307483","-1709.4","78.656","99.8","86.754","49.41316","100","98.72976","73.23593","78.656","7.3","8.55","17.12",""
"KOSS","Koss Corporation","33276329","100","78.586","99.8","94.913","41.04459","82.357795","100","81.2307","78.586","11.62","9.08","-21.86",""
"PHVS","Pharvaris BV","628835515","75.2","78.393","88.4017","95.959","50.81811","1.004935","0","50.59282","78.393","16.72","18.77","12.26",""
"VRCA","Verrica Pharmaceuticals Inc","1161201","23.3","78.368","90.1328","94.205","50.76521","50","81.63494","59.73832","78.368","7.71","8.52","10.51",""
"MESO","Mesoblast Ltd","6339185","93.45","77.947","89.9419","97.412","46.48588","50","95.94855","80.60562","77.947","7.8","8.05","3.21",""
"MLGO","MicroAlgo Inc.","610008880","-1564.5","77.559","99.8","94.923","37.95319","94.443425","92.82371","85.80225","77.559","8.72","3.44","-60.55",""
"FEMY","Femasys Inc","3266273","-158.75","77.345","99.8","90.16","42.07366","26.60922","0","45.89035","77.345","1.11","1.14","2.7",""
"MSGM","Motorsport Gaming Us LLC","168293","-54.3","77.227","92.2707","97.875","41.53437","50","21.13654","80.75903","77.227","2.27","2.29","0.88",""
"BVS","Bioventus Inc","273068","-99.4","77.202","99.8","81.35","50.45479","82.57886","100","65.52405","77.202","5.88","6.55","11.39",""
"FENG","Phoenix New Media Limited","17757590","100","77.011","97.8248","91.23","41.97881","100","99.44706","77.90279","77.011","2.7","3.98","47.41",""
"ABIO","ARCA Biopharma Inc","26960499","-35.55","76.99","91.9968","97.263","41.70978","50","97.79773","78.1802","76.99","3.52","3.35","-4.83",""
"NXL","Nexalin Technology Inc.","12855234","-89.05","76.988","93.7142","95.103","42.14699","59.397335","42.57368","81.93783","76.988","1.24","1.42","14.52",""
"EBS","Emergent Biosolutions Inc","6973297","100","76.778","98.1831","86.58","45.57182","84.97604","100","84.47351","76.778","8.06","10.65","32.13",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","3074922","100","76.698","99.8","81.887","48.40646","12.52202","0","45.65156","76.698","2.85","2.84","-0.35",""
"RDW","Redwire Corp","2978575","-34.55","76.532","99.8","78.872","50.92387","100","100","72.88335","76.532","6.82","7.72","13.2",""
"ELEV","Elevation Oncology Inc","1477662","-56.05","76.277","99.8","87.753","41.27716","2.699495","0","55.76166","76.277","2.88","2.88","0",""
"IDN","Intellicheck Mobilisa Inc","169484995","25.95","76.203","85.4711","96.258","46.87854","62.046895","96.97396","85.28999","76.203","3.53","3.29","-6.8",""
"ADSE","Ads Tec Energy PLC","62392628","14.55","76.201","99.8","82.812","45.99064","75.670355","97.99365","65.60814","76.201","12.73","12.32","-3.22",""
"CZOO","Cazoo Group Ltd","30207353","-15821.35","76.2","99.8","93.4","35.4007","29.805775","0","82.46144","76.2","0.01","0.01","0",""
"PRFX","PainreformLtd","1349466","63.85","76.156","99.8","87.586","41.08137","45.41532","0","79.2459","76.156","0.454","0.488","7.49",""
"BYSI","BeyondSpring Inc","44197352","-38.45","76.072","91.4053","88.994","47.81769","68.57867","29.24682","66.83835","76.072","2.46","2.34","-4.88",""
"ALBT","Avalon GloboCare Corp.","3815267","-341.45","76.021","88.032","99.787","40.24538","100","99.20468","75.91635","76.021","0.533","0.483","-9.38",""
"TNGX","Tango Therapeutics Inc","22672480","41.85","75.879","89.1664","88.901","49.56886","81.30944","80.26506","51.75511","75.879","8.64","9.96","15.28",""
"BBIG","Vinco Ventures Inc","69398129","-3174.8","75.832","99.8","91.302","36.39294","50","16.05978","62.6992","75.832","0.0008","0.0009","12.5",""
"IPW","iPower Inc","26258241","-430.85","75.768","95.4573","86.422","45.424","94.081795","100","72.94892","75.768","1.76","1.83","3.98",""
"CXAI","CXApp Inc.","74877627","100","75.744","94.1297","94.157","38.94625","30.489365","0","84.51627","75.744","2.21","2.47","11.76",""
"ASTS","Ast Spacemobile Inc","28019114","-285.3","75.649","99.7544","77.576","49.61616","100","100","75.73698","75.649","12.38","13.01","5.09",""
"USM","United States Cellular Corporation","1092479204","-53.45","75.561","99.8","76.393","50.49125","100","100","62.58201","75.561","56.5","57","0.88",""
"CCCC","C4 TherapeuticsInc","465437","5.15","75.387","93.7115","88.436","44.0138","24.29629","0.36602","37.28699","75.387","4.61","5.65","22.56",""
"KWE","KWESST Micro Systems Inc. Common Stock","117873","25.45","75.376","95.049","86.053","45.0262","42.679695","5.25858","74.73821","75.376","0.368","0.332","-9.78",""
"NKTX","NkartaInc","173499","-175.45","75.348","86.7202","93.859","45.46539","18.566405","0.08825","48.13452","75.348","5.27","6.51","23.53",""
"HOLO","MicroCloud Hologram Inc.","1005775","-313.1","75.308","99.8","86.883","39.24218","25.012175","0","57.77516","75.308","0.829","0.615","-25.81",""
